,index,brand,model,price,rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,os,year_of_warranty,cluster
858,870,hp,HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),851.53,67,intel,core i5,4,8,8,SSD,512,intel,integrated,0,14.0,1366,768,windows,1,127
859,871,asus,Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),370.92,45,intel,celeron,2,2,8,SSD,512,intel,integrated,0,15.6,1366,768,windows,1,16
860,872,dell,Dell Vostro 15 3510 2023 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),575.56,63,intel,core i5,4,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,91
861,873,asus,Asus Vivobook 15 2023 X1504VA-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),555.15,56,intel,core i3,6,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,93
862,874,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1499.05,78,intel,core i5,12,16,16,SSD,512,nvidia,dedicated,0,16.0,3200,2000,windows,1,140
863,875,dell,Dell Vostro 3420 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),623.54,63,intel,core i5,4,8,16,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,46
864,876,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),707.49,60,amd,ryzen 5,4,8,16,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,147
865,877,dell,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home),461.63,59,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,14.0,1920,1080,windows,1,57
866,878,acer,Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),539.63,64,intel,core i5,4,8,8,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,130
867,879,acer,Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),1067.29,65,amd,ryzen 5,6,12,16,SSD,1024,nvidia,dedicated,0,15.6,2560,1440,windows,1,17
868,880,msi,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),1163.24,77,intel,core i5,8,12,16,HDD,1024,nvidia,dedicated,0,15.6,1920,1080,windows,1,21
869,881,asus,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),383.67,59,intel,core i3,2,4,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,89
870,882,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),1583.13,73,intel,core i7,12,16,16,SSD,512,intel,integrated,1,14.0,2880,1800,windows,1,13
871,883,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),1391.11,73,intel,core i7,12,16,16,SSD,512,intel,integrated,0,14.0,2880,1800,windows,1,13
872,884,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),1079.29,70,intel,core i5,12,16,16,SSD,512,nvidia,dedicated,0,14.0,2880,1800,windows,1,129
873,885,hp,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1319.15,71,intel,core i7,14,20,16,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,30
874,886,msi,MSI Summit E13 Flip Evo A11MT-213IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win10),983.34,65,intel,core i7,4,8,16,SSD,512,intel,integrated,1,13.4,1920,1200,windows,2,46
875,887,hp,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),630.73,60,intel,core i3,6,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,95
876,888,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1094.28,75,intel,core i5,12,16,16,SSD,512,intel,integrated,1,14.0,2880,1800,windows,1,13
877,889,asus,Asus Vivobook 16 2023 X1605VAB-MB544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),755.46,59,intel,core i5,10,12,16,SSD,512,intel,integrated,0,16.0,1920,1200,windows,1,31
878,890,msi,MSI Summit E13 Flip Evo A11MT-214IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),839.42,70,intel,core i5,4,8,16,SSD,512,intel,integrated,1,13.4,1920,1200,windows,2,46
879,891,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),773.57,75,intel,core i5,6,12,16,SSD,512,nvidia,dedicated,0,16.1,1920,1080,windows,1,38
880,892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),862.78,64,intel,core i5,10,12,16,SSD,512,intel,integrated,1,14.0,1920,1200,windows,1,9
881,893,hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),623.54,67,amd,ryzen 5,6,12,8,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,11
882,894,hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),407.64,56,intel,core i3,2,4,8,SSD,512,intel,integrated,0,15.6,1366,768,windows,1,16
883,895,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),477.22,52,intel,core i3,6,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,93
884,896,hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1439.09,77,amd,ryzen 7,8,16,16,SSD,1024,nvidia,dedicated,0,16.1,2560,1440,windows,1,17
885,897,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),3130.16,89,intel,core i9,24,24,32,SSD,2048,nvidia,dedicated,0,16.0,2560,1600,windows,2,1
886,898,asus,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),467.5,48,intel,core i3,8,8,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,56
887,899,asus,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),671.51,59,intel,core i5,10,12,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,15
888,900,msi,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),781.85,65,intel,core i5,8,12,16,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,2,7
889,901,msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),875.4,71,intel,core i5,6,12,16,HDD,1024,nvidia,dedicated,0,15.6,1920,1080,windows,1,21
890,902,acer,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),827.42,73,amd,ryzen 5,6,12,16,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,32
891,903,acer,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),2399.76,74,intel,core i7,16,24,32,SSD,1024,nvidia,dedicated,0,16.0,2560,1600,windows,1,55
892,904,acer,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),934.17,72,amd,ryzen 7,8,16,16,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,32
893,905,msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),2638.43,84,intel,core i7,14,20,32,SSD,1024,nvidia,dedicated,0,15.6,2560,1600,windows,2,55
894,906,lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),1478.44,78,intel,core i7,12,16,16,SSD,512,nvidia,dedicated,0,14.0,1920,1080,windows,3,97
895,907,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),851.41,63,intel,core i5,12,16,16,SSD,1024,intel,integrated,0,15.6,1920,1080,windows,1,25
896,908,msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),2590.45,87,intel,core i7,16,24,32,SSD,2048,nvidia,dedicated,0,16.0,2560,1600,windows,2,1
897,909,msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),2062.74,80,intel,core i7,14,20,16,SSD,1024,nvidia,dedicated,0,15.6,2560,1600,windows,2,27
898,910,msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),839.42,70,intel,core i5,6,12,8,HDD,1024,nvidia,dedicated,0,15.6,1920,1080,windows,1,21
899,911,asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),749.59,56,intel,core i5,10,12,16,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,31
900,912,asus,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),825.15,62,intel,core i5,12,16,16,SSD,512,intel,integrated,0,16.0,1920,1200,windows,1,31
901,913,hp,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),1724.94,75,intel,core i7,10,12,32,SSD,1024,intel,integrated,1,13.5,3000,2000,windows,1,6
902,914,asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1031.31,60,intel,core i5,12,16,16,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,31
903,915,asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),551.58,57,intel,core i3,6,8,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,56
904,916,asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),719.48,56,intel,core i5,10,12,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,56
905,917,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1259.19,71,intel,core i5,12,16,16,SSD,512,intel,integrated,1,14.0,2880,1800,windows,1,13
906,918,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),820.23,64,intel,core i5,12,16,16,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,31
907,919,asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),1175.23,64,intel,core i5,10,12,16,SSD,512,intel,integrated,0,13.3,2880,1800,windows,1,13
908,920,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1115.27,70,intel,core i5,12,16,16,SSD,512,intel,integrated,0,14.0,2880,1800,windows,1,13
909,921,asus,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),779.45,62,intel,core i5,12,16,16,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,31
910,922,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),899.38,60,intel,core i5,12,16,16,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,31
911,923,asus,Asus Vivobook Go 15 OLED 2023 E1504GA-LK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),527.59,53,intel,core i3,8,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,93
912,924,dell,Dell Inspiron 3525 D560771WIN9S Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11),539.58,62,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,102
913,925,asus,Asus VivoBook 14 2023 X1404VA-NK541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),767.46,58,intel,core i5,10,12,16,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,9
914,926,asus,Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),470.64,51,intel,core i3,8,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,93
915,927,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1559.02,74,intel,core i7,12,16,16,SSD,1024,intel,integrated,1,14.0,2880,1800,windows,1,61
916,928,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11),707.49,62,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,1,14.0,1920,1200,windows,1,57
917,929,lenovo,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),266.72,47,intel,celeron,2,2,8,SSD,256,intel,integrated,0,15.6,1920,1080,windows,1,66
918,930,hp,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),449.63,64,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,15.6,1366,768,windows,1,41
919,931,dell,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),670.43,59,intel,core i5,10,12,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,15
920,932,msi,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),743.47,72,amd,ryzen 7,8,16,16,SSD,512,amd,dedicated,0,15.6,1920,1080,windows,1,69
921,933,hp,HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1749.82,79,intel,core i7,14,20,16,SSD,1024,intel,integrated,1,16.0,3072,1920,windows,1,40
922,934,hp,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1661.22,72,intel,core i7,10,12,16,SSD,1024,intel,integrated,1,13.5,3000,2000,windows,1,58
923,935,lenovo,Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),263.73,43,intel,celeron,2,2,8,SSD,256,intel,integrated,0,15.6,1920,1080,dos,1,66
924,936,honor,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),527.59,59,amd,ryzen 5,6,12,16,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,147
925,937,acer,Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),551.58,59,intel,core i5,4,8,8,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,130
926,938,acer,Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),395.66,50,intel,core i3,8,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,137
927,939,acer,Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),384.87,44,intel,core i3,8,8,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,56
928,940,acer,Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2218.77,71,intel,core i9,24,32,16,SSD,1024,nvidia,dedicated,0,16.0,2560,1600,windows,1,78
929,941,acer,Acer Predator Helios 16 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),2998.23,77,intel,core i9,24,32,32,SSD,1024,nvidia,dedicated,0,16.0,2560,1600,windows,1,29
930,942,lenovo,Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB SSD/ DOS),263.73,45,intel,celeron,2,2,4,SSD,256,intel,integrated,0,14.0,1920,1080,dos,1,67
931,943,lenovo,Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),551.58,58,intel,core i5,4,8,8,SSD,512,intel,integrated,0,14.0,1366,768,dos,1,71
932,944,lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home),401.66,56,amd,ryzen 3,4,8,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,14
933,945,lenovo,Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),430.44,56,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,14
934,946,asus,Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),953.47,67,amd,ryzen 7,8,16,16,SSD,1024,nvidia,dedicated,0,15.6,1920,1080,windows,1,96
935,947,fujitsu,Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11),677.55,70,amd,ryzen 7,8,16,16,SSD,512,amd,integrated,0,15.6,1920,1080,windows,2,132
936,948,hp,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),517.99,58,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,64
937,949,msi,MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),527.59,53,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,147
938,950,dell,Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11),1434.41,68,intel,core i5,10,12,16,SSD,512,intel,integrated,1,13.0,1920,1080,windows,1,94
939,951,acer,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home),335.7,52,amd,ryzen 3,4,8,8,SSD,256,amd,integrated,0,15.6,1920,1080,windows,1,136
940,952,lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),437.64,60,intel,core i3,2,4,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,73
941,953,msi,MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11),587.56,54,amd,ryzen 5,6,12,16,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,147
942,954,lenovo,Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),551.58,66,intel,core i3,6,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,windows,1,82
943,955,lenovo,Lenovo Thinkpad E15 21E6S05G00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),791.55,55,intel,core i5,10,12,8,SSD,512,intel,integrated,0,15.6,1920,1080,dos,1,75
944,956,dell,Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),1055.3,72,intel,core i7,12,16,16,SSD,512,nvidia,dedicated,0,16.0,1920,1080,windows,1,80
945,957,lenovo,Lenovo E41-55 82FJ00A0IH Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB HDD/ DOS),407.66,52,amd,ryzen 3,2,4,8,HDD,1024,amd,integrated,0,14.0,1920,1080,dos,1,141
946,958,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),609.08,59,amd,ryzen 5,4,8,16,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,147
947,959,hp,HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),695.5,59,intel,core i5,10,12,8,SSD,512,intel,integrated,0,15.6,1366,768,windows,1,41
948,960,lenovo,Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graph),1754.29,75,intel,core i7,12,16,16,SSD,1024,nvidia,dedicated,0,16.0,1920,1200,windows,3,10
949,961,hp,HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11),394.46,52,amd,ryzen 3,4,8,8,SSD,512,amd,integrated,0,14.0,1366,768,windows,1,45
950,962,lenovo,Lenovo ThinkBook 14 20VDA0V1IH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),521.71,54,intel,core i3,2,4,8,SSD,512,intel,integrated,0,14.0,1920,1080,dos,1,67
951,963,asus,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),742.39,67,amd,ryzen 5,6,12,16,SSD,512,amd,integrated,0,14.0,2880,1800,windows,1,115
952,964,hp,HP Chromebook x360 13b-ca0006MU Laptop (MediaTek Kompanio 1200/ 8GB/ 256 GB SSD/ Chrome OS),474.35,43,other,other,8,0,8,SSD,256,arm,integrated,1,13.3,1920,1080,chrome,1,118
953,965,hp,HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),251.74,37,intel,celeron,2,2,4,HDD,128,intel,integrated,0,15.6,1366,768,chrome,1,36
954,966,lenovo,Lenovo V14 82KAA08BIH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Dos),371.68,50,intel,core i3,2,4,8,SSD,512,intel,integrated,0,14.0,1920,1080,dos,1,67
955,967,hp,HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home),323.81,59,amd,ryzen 3,2,4,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,139
956,968,lenovo,Lenovo V15 G3 82TTA01EIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),386.19,48,intel,core i3,6,8,8,SSD,512,intel,integrated,0,15.6,1920,1080,dos,1,75
957,969,asus,Asus ROG Zephyrus M16 2023 GU604VZ-NM050WS Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 / 12GB Graph),2998.23,89,intel,core i9,14,20,32,SSD,1024,nvidia,dedicated,0,16.0,2560,1600,windows,1,55
958,970,asus,Asus Vivobook Go 14 2023 E1404FA-NK522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11),539.34,58,amd,ryzen 5,4,8,8,SSD,512,amd,integrated,0,14.0,1920,1080,windows,1,48
959,971,asus,Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11),547.98,59,amd,ryzen 5,4,8,16,SSD,512,amd,integrated,0,14.0,1920,1080,windows,1,18
960,972,lenovo,Lenovo Thinkbook 15 21DJA0D9IH Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),719.48,64,intel,core i5,10,12,16,SSD,1024,intel,integrated,0,15.6,1920,1080,windows,1,25
961,973,msi,MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),503.6,60,amd,ryzen 5,6,12,8,SSD,512,amd,integrated,0,14.0,1920,1080,windows,1,57
962,974,hp,HP 247 G8 796Z3PA Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ DOS),371.78,47,amd,ryzen 3,2,4,8,SSD,512,amd,integrated,0,14.0,1366,768,dos,1,45
963,975,acer,Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),917.48,71,intel,core i5,12,16,16,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,1,47
964,976,msi,MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),455.63,58,intel,core i5,10,12,8,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,0
965,977,msi,MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),569.57,59,intel,core i5,10,12,16,SSD,512,intel,integrated,0,14.0,1920,1080,windows,1,53
966,978,msi,MSI Prestige 13 Evo A13M-063IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),1115.27,72,intel,core i7,12,16,16,SSD,1024,intel,integrated,0,13.3,1920,1200,windows,2,110
967,979,msi,MSI Sword 15 A12UDX-468IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),995.33,74,intel,core i5,8,12,16,SSD,1024,nvidia,dedicated,0,15.6,1920,1080,windows,2,21
968,980,acer,Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home),359.68,54,amd,ryzen 3,4,8,8,SSD,512,amd,integrated,0,15.6,1920,1080,windows,1,136
969,981,asus,Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),386.07,53,amd,ryzen 3,4,8,8,SSD,512,amd,integrated,0,14.0,1920,1080,windows,1,48
